author,title,pages,year,booktitle,ee,crossref,url,genre
"['Guilherme Lacerda', 'Fábio Petrillo', 'Marcelo Soares Pimenta']",DR-Tools: a suite of lightweight open-source tools to measure and visualize Java source code.,['802-805'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00097'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#LacerdaPP20'],inproceedings
"['James J. Mulcahy', 'Shihong Huang']",Autonomic Software Systems: Developing for Self-Managing Legacy Systems.,['549-552'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.92', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.92']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#MulcahyH14'],inproceedings
"['Benjamin Biegel 0001', 'Benedikt Lesch', 'Stephan Diehl 0001']",Live object exploration: Observing and manipulating behavior and state of Java objects.,['581-585'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332518', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332518', 'https://www.wikidata.org/entity/Q57263019']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#0001L015'],inproceedings
"['Rick Wieman', 'Mauricio Finavaro Aniche', 'Willem Lobbezoo', 'Sicco Verwer', 'Arie van Deursen']",An Experience Report on Applying Passive Learning in a Large-Scale Payment Company.,['564-573'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.71', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.71', 'https://www.wikidata.org/entity/Q57908621']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#WiemanALVD17'],inproceedings
"['Piyush Gupta', 'Nikita Mehrotra', 'Rahul Purandare']",JCoffee: Using Compiler Feedback to Make Partial Code Snippets Compilable.,['810-813'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00099'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#GuptaMP20'],inproceedings
"['Sri Varun Poluri', 'Murali Krishna Ramanathan']",Deterministic dynamic race detection across program versions.,['181-190'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332464', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332464']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#PoluriR15'],inproceedings
"['Chao Chen', 'Wenrui Diao', 'Yingpei Zeng', 'Shanqing Guo', 'Chengyu Hu']",DRLgencert: Deep Learning-Based Automated Testing of Certificate Verification in SSL/TLS Implementations.,['48-58'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00014', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00014']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#ChenDZGH18'],inproceedings
"['Terese Besker', 'Antonio Martini', 'Jan Bosch']",The Pricey Bill of Technical Debt: When and by Whom will it be Paid?,['13-23'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.42', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.42']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#BeskerMB17'],inproceedings
"['Árpád Kiss', 'Petru Florin Mihancea']",Towards Feature Envy Design Flaw Detection at Block Level.,['544-548'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00064', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00064']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#KissM18'],inproceedings
"['Qi Luo', 'Kevin Moran', 'Denys Poshyvanyk', 'Massimiliano Di Penta']",Assessing Test Case Prioritization on Real Faults and Mutants.,['240-251'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00033', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00033']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#LuoMPP18'],inproceedings
"['Csaba Nagy 0001', 'Anthony Cleve']",Mining Stack Overflow for discovering error patterns in SQL queries.,['516-520'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332505', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332505']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#NagyC15'],inproceedings
"['Jinfu Chen', 'Weiyi Shang']",An Exploratory Study of Performance Regression Introducing Code Changes.,['341-352'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.13', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.13']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#ChenS17'],inproceedings
"['Sri Lakshmi Vadlamani', 'Olga Baysal']",Studying Software Developer Expertise and Contributions in Stack Overflow and GitHub.,['312-323'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00038'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#VadlamaniB20'],inproceedings
"['Manishankar Mondal', 'Banani Roy', 'Chanchal K. Roy', 'Kevin A. Schneider']",Investigating Context Adaptation Bugs in Code Clones.,['157-168'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00026'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#MondalRRS19'],inproceedings
"['Hironori Washizaki', 'Yann-Gaël Guéhéneuc', 'Foutse Khomh']",A Taxonomy for Program Metamodels in Program Reverse Engineering.,['44-55'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.82', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.82']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#WashizakiGK16'],inproceedings
"['Sophia Kolak', 'Afsoon Afzal', 'Claire Le Goues', 'Michael Hilton', 'Christopher Steven Timperley']",It Takes a Village to Build a Robot: An Empirical Study of The ROS Ecosystem.,['430-440'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00048'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#KolakAGHT20'],inproceedings
['Matthew Stephan'],Model Clone Detector Evaluation Using Mutation Analysis.,['633-638'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.113', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.113']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#Stephan14'],inproceedings
"['Aniket Potdar', 'Emad Shihab']",An Exploratory Study on Self-Admitted Technical Debt.,['91-100'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.31', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.31']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#PotdarS14'],inproceedings
['Ioana Verebi'],A model-based approach to software refactoring.,['606-609'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332524', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332524']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#Verebi15'],inproceedings
"['Mario Linares Vásquez', 'Kevin Moran', 'Denys Poshyvanyk']","Continuous, Evolutionary and Large-Scale: A New Perspective for Automated Mobile App Testing.",['399-410'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.27', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.27']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#VasquezMP17'],inproceedings
"['Spyros Kranas', 'Apostolos V. Zarras', 'Panos Vassiliadis']","Fitness workout for fat interfaces: Be slim, clean, and flexible.",['526-530'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332507', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332507']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#KranasZV15'],inproceedings
"['Chang Liu', 'Krerkkiat Chusap', 'Zhongen Li', 'Zhaojie Chen', 'Dylan Rogers', 'Fanghao Song']",Continuous Collateral Privacy Risk Auditing of Evolving Autonomous Driving Software.,['363'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00055'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#LiuCLCRS19'],inproceedings
"['Yoshiki Higo', 'Shinji Kusumoto']",Flattening Code for Metrics Measurement and Analysis.,['494-498'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.65', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.65']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#HigoK17'],inproceedings
"['Anh Nguyen', 'Peter C. Rigby', 'Thanh Van Nguyen', 'Dharani Palani', 'Mark Karanfil', 'Tien N. Nguyen']",Statistical Translation of English Texts to API Code Templates.,['194-205'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00029', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00029']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#NguyenRNPKN18'],inproceedings
"['Mohammad Masudur Rahman 0001', 'Foutse Khomh', 'Marco Castelluccio']",Why are Some Bugs Non-Reproducible? : -An Empirical Investigation using Data Fusion-.,['605-616'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00063'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#0001KC20'],inproceedings
"['Leonel Merino', 'Mohammad Ghafari', 'Craig Anslow', 'Oscar Nierstrasz']",CityVR: Gameful Software Visualization.,['633-637'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.70', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.70']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#MerinoGAN17'],inproceedings
"['Tobias Baum', 'Kurt Schneider', 'Alberto Bacchelli']",On the Optimal Order of Reading Source Code Changes for Review.,['329-340'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.28', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.28']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#BaumSB17'],inproceedings
"['Katja Kevic', 'Thomas Fritz 0001']",Towards Activity-Aware Tool Support for Change Tasks.,['171-182'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.48', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.48']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#KevicF17'],inproceedings
"['Tiago L. Alves', 'Pedro Silva 0002', 'Miguel Sales Dias']",Applying ISO/IEC 25010 Standard to Prioritize and Solve Quality Issues of Automatic ETL Processes.,['573-576'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.98', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.98', 'https://www.wikidata.org/entity/Q57722666']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#AlvesSD14'],inproceedings
"['Yida Tao', 'DongGyun Han', 'Sunghun Kim 0001']",Writing Acceptable Patches: An Empirical Study of Open Source Project Patches.,['271-280'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.49', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.49']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#TaoHK14'],inproceedings
"['William Ravelo-Méndez', 'Camilo Escobar-Velásquez', 'Mario Linares-Vásquez']",Kraken-Mobile: Cross-Device Interaction-Based Testing of Android Apps.,['410-413'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00071'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#Ravelo-MendezEL19'],inproceedings
"['Huihui Nora Huang', 'Eric Verbeek 0002', 'Daniel M. Germán', 'Margaret-Anne D. Storey', 'Martin Salois']",Atlantis: Improving the Analysis and Visualization of Large Assembly Execution Traces.,['623-627'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.23', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.23']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#HuangVGSS17'],inproceedings
"['Shuai Wang 0011', 'Pei Wang 0007', 'Dinghao Wu']",Semantics-Aware Machine Learning for Function Recognition in Binary Code.,['388-398'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.59', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.59']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#WangWW17a'],inproceedings
"['Gabriele Bavota', 'Barbara Russo']",Four eyes are better than two: On the impact of code reviews on software quality.,['81-90'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332454', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332454']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#BavotaR15'],inproceedings
"['Felipe Ebert', 'Fernando Castor', 'Nicole Novielli', 'Alexander Serebrenik']",Communicative Intention in Code Review Questions.,['519-523'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00061', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00061']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#EbertCNS18'],inproceedings
"['Andreas Demuth', 'Roland Kretschmer', 'Alexander Egyed', 'Davy Maes']",Introducing Traceability and Consistency Checking for Change Impact Analysis across Engineering Tools in an Automation Solution Company: An Experience Report.,['529-538'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.50', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.50']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#DemuthKEM16'],inproceedings
['Nicolas Bettenburg'],Studying the Impact of Developer Communication on the Quality and Evolution of a Software System: A Doctoral Dissertation Retrospective.,['651-656'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.116', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.116']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#Bettenburg14'],inproceedings
"['James Dominic', 'Brock Tubre', 'Charles Ritter', 'Jada Houser', 'Colton Smith', 'Paige Rodeghero']",Remote Pair Programming in Virtual Reality.,['406-417'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00046'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#DominicTRHSR20'],inproceedings
"['Muhammad Asaduzzaman', 'Chanchal K. Roy', 'Kevin A. Schneider']",PARC: Recommending API methods parameters.,['330-332'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332481', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332481']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#AsaduzzamanRS15'],inproceedings
"['Perry van Wesel', 'Bin Lin 0008', 'Gregorio Robles', 'Alexander Serebrenik']",Reviewing Career Paths of the OpenStack Developers.,['544-548'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.25', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.25']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#Wesel0RS17'],inproceedings
"['Bas Jansen', 'Felienne Hermans', 'Edwin Tazelaar']",Detecting and Predicting Evolution in Spreadsheets - A Case Study in an Energy Network Company.,['645-654'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00074', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00074']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#JansenHT18'],inproceedings
"['Xuezheng Xu', 'Changwei Zou', 'Jingling Xue']",Every Mutation Should Be Rewarded: Boosting Fault Localization with Mutated Predicates.,['196-207'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00028'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#XuZX20'],inproceedings
['Sebastiano Panichella'],Supporting newcomers in software development projects.,['586-589'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332519', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332519']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#Panichella15'],inproceedings
"['Michal Michalski', 'Piotr Kosko', 'Dawid Juszczak', 'Hobum Kwon']",EWIDL: Single-Source Web API Documentation Management System.,['723-726'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00081'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#MichalskiKJK20'],inproceedings
"['Fabio Palomba', 'Gabriele Bavota', 'Massimiliano Di Penta', 'Rocco Oliveto', 'Andrea De Lucia']",Do They Really Smell Bad? A Study on Developers' Perception of Bad Code Smells.,['101-110'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.32', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.32']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#PalombaBPOL14'],inproceedings
"['Shane McIntosh', 'Bram Adams', 'Meiyappan Nagappan', 'Ahmed E. Hassan']",Mining Co-change Information to Understand When Build Changes Are Necessary.,['241-250'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.46', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.46']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#McIntoshANH14'],inproceedings
"['Wenyuan Xu', 'Xiaobing Sun', 'Jiajun Hu', 'Bin Li 0006']",REPERSP: Recommending Personalized Software Projects on GitHub.,['648-652'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.20', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.20']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#XuSHL17'],inproceedings
['Michael D. Shah'],Lib Metamorphosis: A Performance Analysis Framework for Exchanging Data Structures in Performance Sensitive Applications.,['379-381'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00063'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#Shah19'],inproceedings
"['Theodoros Chaikalis', 'Elvis Ligu', 'George Melas', 'Alexander Chatzigeorgiou']",SEAgle: Effortless Software Evolution Analysis.,['581-584'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.100', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.100']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#ChaikalisLMC14'],inproceedings
"['Patrick Vanderveen', 'Michael Janzen', 'Andrew F. Tappenden']",A Web Service Test Generator.,['516-520'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.85', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.85']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#VanderveenJT14'],inproceedings
"['Jamie Cleare', 'Claudia Iacob']",GemChecker: Reporting on the Status of Gems in Ruby on Rails Projects.,['700-704'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00080', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00080']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#CleareI18'],inproceedings
"['Bas Jansen', 'Felienne Hermans']",Code smells in spreadsheet formulas revisited on an industrial dataset.,['372-380'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332488', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332488']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#JansenH15'],inproceedings
"['Muhammad Asaduzzaman', 'Chanchal K. Roy', 'Kevin A. Schneider', 'Daqing Hou']",Recommending Framework Extension Examples.,['456-466'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.80', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.80']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#AsaduzzamanRSH17'],inproceedings
"['Mohammad Abdul Hadi', 'Fatemeh H. Fard']",AOBTM: Adaptive Online Biterm Topic Modeling for Version Sensitive Short-texts Analysis.,['593-604'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00062'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#HadiF20'],inproceedings
"['Shamima Yeasmin', 'Chanchal Kumar Roy', 'Kevin A. Schneider']",Interactive Visualization of Bug Reports Using Topic Evolution and Extractive Summaries.,['421-425'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.66', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.66']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#YeasminRS14'],inproceedings
"['Fiorella Zampetti', 'Cedric Noiseux', 'Giuliano Antoniol', 'Foutse Khomh', 'Massimiliano Di Penta']",Recommending when Design Technical Debt Should be Self-Admitted.,['216-226'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.44', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.44']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#ZampettiNAKP17'],inproceedings
['Vipin Balachandran'],On the need for automatic knowledge management in modern collaboration tools to improve software maintenance.,['722'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00080'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#Balachandran20'],inproceedings
"['Manishankar Mondal', 'Chanchal K. Roy', 'Kevin A. Schneider']",Bug Propagation through Code Cloning: An Empirical Study.,['227-237'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.33', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.33']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#MondalRS17'],inproceedings
"['Alessandro De Marco', 'Valentin Iancu', 'Ira Asinofsky']",COBOL to Java and Newspapers Still Get Delivered.,['583-586'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00055', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00055']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#MarcoIA18'],inproceedings
"['Luis Henrique Vieira Amaral', 'Marcos C. Oliveira', 'Welder Pinheiro Luz', 'José Fortes', 'Rodrigo Bonifácio', 'Daniel Alencar', 'Eduardo Monteiro', 'Gustavo Pinto 0001', 'David Lo 0001']","How (Not) to Find Bugs: The Interplay Between Merge Conflicts, Co-Changes, and Bugs.",['441-452'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00049'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#AmaralOLFBAM0020'],inproceedings
